date,duration,T,Tmax,Tmin,Rg,Ri_PAR_f,Rh_min,Rh_max,Precipitations,Wind,Rh
2017-06-24,1 day,25.1,29.2,21.0,4.08,4.08,73.0,100.0,0.0,0.4,0.135
2017-06-25,1 day,26.7,34.7,22.1,8.544,8.544,48.5,100.0,0.0,0.5,0.2575
2017-06-26,1 day,25.8,34.2,22.7,6.72,6.72,48.5,100.0,29.0,0.4,0.2575
2017-06-27,1 day,26.6,32.9,22.2,7.247999999999999,7.247999999999999,55.5,100.0,0.0,0.5,0.2225
2017-06-28,1 day,26.2,33.9,22.4,6.912,6.912,54.5,100.0,2.0,0.4,0.2275
2017-06-29,1 day,26.6,34.6,22.9,8.016,8.016,50.5,100.0,35.0,0.5,0.2475
2017-06-30,1 day,26.7,32.6,23.0,7.104,7.104,55.5,100.0,0.0,0.5,0.2225
2017-07-01,1 day,26.7,32.6,23.0,7.104,7.104,55.5,100.0,0.0,0.5,0.2225
2017-07-02,1 day,27.4,35.3,22.8,9.552,9.552,47.0,100.0,0.0,0.6,0.265
2017-07-03,1 day,25.4,30.0,24.2,4.32,4.32,73.5,100.0,5.0,0.4,0.1325
2017-07-04,1 day,27.1,34.7,23.8,7.055999999999999,7.055999999999999,49.0,100.0,0.5,0.5,0.255
2017-07-05,1 day,26.8,34.0,23.3,7.295999999999999,7.295999999999999,53.5,100.0,11.5,0.6,0.2325
2017-07-06,1 day,24.6,28.0,22.9,2.016,2.016,80.0,100.0,0.0,0.4,0.1
2017-07-07,1 day,25.5,31.8,22.2,4.896,4.896,61.5,100.0,19.0,0.3,0.1925
2017-07-08,1 day,26.2,31.7,22.7,7.584,7.584,64.0,100.0,8.0,0.6,0.18
2017-07-09,1 day,25.8,33.9,22.8,6.144,6.144,53.0,100.0,10.0,0.4,0.235
2017-07-10,1 day,26.7,34.4,22.9,8.351999999999999,8.351999999999999,50.0,100.0,29.0,0.5,0.25
2017-07-11,1 day,25.6,32.8,21.1,8.304,8.304,57.0,100.0,16.0,0.6,0.215
2017-07-12,1 day,25.8,30.0,22.9,5.088,5.088,65.5,100.0,0.0,0.3,0.1725
2017-07-13,1 day,25.9,31.4,23.1,4.32,4.32,64.0,100.0,0.2,0.3,0.18
2017-07-14,1 day,25.4,31.3,22.5,4.464,4.464,62.5,100.0,1.2,0.3,0.1875
2017-07-15,1 day,23.9,25.0,23.1,1.44,1.44,99.0,100.0,7.2,0.1,0.005
2017-07-16,1 day,24.0,26.6,23.1,2.448,2.448,79.0,100.0,0.8,0.3,0.105
2017-07-17,1 day,25.9,32.7,21.2,8.351999999999999,8.351999999999999,49.5,100.0,0.0,0.6,0.2525
2017-07-18,1 day,24.1,26.8,22.6,2.928,2.928,72.5,100.0,0.0,0.5,0.1375
2017-07-19,1 day,26.2,33.3,21.5,9.696,9.696,48.5,100.0,0.0,0.4,0.2575
2017-07-20,1 day,27.0,34.2,21.4,8.879999999999999,8.879999999999999,48.5,100.0,0.0,0.5,0.2575
2017-07-21,1 day,27.6,33.9,22.5,8.544,8.544,50.5,100.0,0.0,0.7,0.2475
2017-07-22,1 day,27.5,33.9,22.8,7.728000000000001,7.728000000000001,51.0,100.0,0.0,0.6,0.245
2017-07-23,1 day,27.0,34.4,23.7,8.208,8.208,52.0,100.0,8.0,0.5,0.24
2017-07-24,1 day,27.1,33.7,22.6,8.544,8.544,54.5,100.0,0.0,0.5,0.2275
2017-07-25,1 day,27.7,33.9,23.6,8.544,8.544,51.5,100.0,0.0,0.8,0.2425
2017-07-26,1 day,27.5,33.6,23.3,8.256,8.256,48.5,99.5,0.0,0.6,0.255
2017-07-27,1 day,27.7,34.3,23.2,9.84,9.84,39.5,98.0,0.0,0.8,0.2925
2017-07-28,1 day,27.6,35.3,22.0,8.591999999999999,8.591999999999999,47.5,100.0,0.0,0.8,0.2625
2017-07-29,1 day,27.8,34.2,23.3,8.975999999999999,8.975999999999999,51.5,100.0,0.0,0.7,0.2425
2017-07-30,1 day,27.9,34.6,23.2,8.591999999999999,8.591999999999999,48.0,100.0,0.0,0.7,0.26
2017-07-31,1 day,28.1,35.0,23.1,8.351999999999999,8.351999999999999,42.5,100.0,0.0,0.7,0.2875
2017-08-01,1 day,28.1,34.3,23.8,9.024,9.024,46.0,99.0,0.0,1.0,0.265
2017-08-02,1 day,27.0,33.7,22.0,9.12,9.12,44.0,99.0,0.0,0.7,0.275
2017-08-03,1 day,26.3,33.9,20.0,9.312,9.312,38.5,99.5,0.0,0.6,0.305
2017-08-04,1 day,27.2,34.1,21.4,9.072,9.072,41.0,98.5,0.0,0.7,0.2875
2017-08-05,1 day,27.3,33.8,21.8,8.256,8.256,45.0,99.5,0.0,0.8,0.2725
2017-08-06,1 day,27.6,34.8,22.8,6.335999999999999,6.335999999999999,48.5,99.5,0.0,0.6,0.255
2017-08-07,1 day,26.9,32.9,23.0,5.664,5.664,54.0,99.5,0.0,0.5,0.2275
2017-08-08,1 day,26.5,34.2,24.2,6.0,6.0,51.5,99.0,8.5,0.7,0.2375
2017-08-09,1 day,25.3,32.8,22.5,5.279999999999999,5.279999999999999,57.0,100.0,1.0,0.4,0.215
2017-08-10,1 day,26.5,31.9,23.0,6.864,6.864,56.0,100.0,0.0,0.5,0.22
2017-08-11,1 day,27.1,33.4,24.2,6.528,6.528,54.0,99.0,0.0,0.5,0.225
2017-08-12,1 day,25.4,33.9,22.8,4.704,4.704,52.5,100.0,12.0,0.3,0.2375
2017-08-13,1 day,26.2,33.6,21.9,6.816,6.816,53.5,100.0,0.0,0.3,0.2325
2017-08-14,1 day,26.3,32.5,23.3,5.568,5.568,56.5,100.0,0.0,0.3,0.2175
2017-08-15,1 day,27.7,34.7,23.2,9.648,9.648,38.5,100.0,0.0,0.5,0.3075
2017-08-16,1 day,26.7,33.5,22.5,7.199999999999999,7.199999999999999,49.0,100.0,0.0,0.4,0.255
2017-08-17,1 day,27.3,33.6,22.0,8.4,8.4,45.5,100.0,0.0,0.6,0.2725
2017-08-18,1 day,26.1,31.2,23.8,3.888,3.888,63.0,98.0,14.0,0.4,0.175
2017-08-19,1 day,26.7,33.8,24.1,7.92,7.92,53.0,99.5,4.0,0.6,0.2325
2017-08-20,1 day,27.4,34.1,22.9,7.4399999999999995,7.4399999999999995,51.5,100.0,0.0,0.7,0.2425
2017-08-21,1 day,26.9,32.9,22.6,7.055999999999999,7.055999999999999,54.5,100.0,0.0,0.6,0.2275
2017-08-22,1 day,27.3,33.5,23.1,7.584,7.584,49.0,98.0,0.0,0.6,0.245
2017-08-23,1 day,26.6,32.8,21.6,7.584,7.584,52.0,100.0,0.0,0.7,0.24
2017-08-24,1 day,26.8,34.3,21.8,8.208,8.208,43.0,100.0,0.0,0.7,0.285
2017-08-25,1 day,26.6,33.3,23.7,7.584,7.584,52.5,98.0,0.0,0.7,0.2275
2017-08-26,1 day,27.5,34.4,23.8,8.879999999999999,8.879999999999999,48.0,98.5,0.0,1.0,0.2525
2017-08-27,1 day,26.8,33.7,21.7,8.4,8.4,38.0,100.0,0.0,0.9,0.31
2017-08-28,1 day,26.6,34.4,20.6,8.111999999999998,8.111999999999998,46.0,100.0,2.0,0.6,0.27
2017-08-29,1 day,24.5,27.1,23.2,3.408,3.408,75.5,100.0,0.0,0.6,0.1225
2017-08-30,1 day,26.3,31.9,22.6,6.624,6.624,56.0,100.0,0.0,0.3,0.22
2017-08-31,1 day,27.7,35.5,22.6,9.696,9.696,41.5,100.0,0.0,0.8,0.2925
2017-09-01,1 day,27.6,35.0,23.1,9.072,9.072,44.0,100.0,0.0,0.8,0.28
2017-09-02,1 day,27.1,34.3,22.3,8.064,8.064,46.0,100.0,0.0,0.7,0.27
2017-09-03,1 day,27.5,33.8,22.4,7.536,7.536,47.0,100.0,0.0,0.8,0.265
2017-09-04,1 day,26.4,34.3,22.1,6.4799999999999995,6.4799999999999995,49.5,100.0,3.0,0.5,0.2525
2017-09-05,1 day,26.8,34.2,22.2,7.632,7.632,49.0,100.0,0.0,0.6,0.255
2017-09-06,1 day,26.3,33.7,22.9,7.008,7.008,51.0,100.0,1.0,0.6,0.245
2017-09-07,1 day,26.7,34.1,22.9,7.199999999999999,7.199999999999999,49.5,100.0,0.0,0.6,0.2525
2017-09-08,1 day,26.0,32.3,22.9,5.952,5.952,55.5,100.0,4.0,0.5,0.2225
2017-09-09,1 day,26.7,33.7,22.2,7.055999999999999,7.055999999999999,54.5,100.0,0.0,0.4,0.2275
2017-09-10,1 day,28.1,35.7,21.1,10.751999999999999,10.751999999999999,36.0,100.0,0.0,0.8,0.32
2017-09-11,1 day,27.9,35.4,22.8,8.784,8.784,37.5,98.0,0.0,0.5,0.3025
2017-09-12,1 day,27.6,35.3,22.1,8.016,8.016,34.5,100.0,0.0,0.6,0.3275
2017-09-13,1 day,27.8,35.2,21.8,10.128,10.128,36.5,100.0,0.0,0.7,0.3175
2017-09-14,1 day,27.6,35.4,21.7,9.696,9.696,39.0,99.5,0.0,0.8,0.3025
2017-09-15,1 day,27.6,36.1,21.5,10.271999999999998,10.271999999999998,37.5,99.5,0.0,0.9,0.31
2017-09-16,1 day,27.4,35.2,20.2,9.216,9.216,37.5,100.0,0.0,1.0,0.3125
2017-09-17,1 day,26.3,30.4,23.9,4.032,4.032,65.0,94.5,0.0,0.9,0.1475
2017-09-18,1 day,26.6,34.0,23.0,7.055999999999999,7.055999999999999,47.5,99.5,0.0,0.6,0.26
2017-09-19,1 day,28.0,35.6,24.1,9.552,9.552,37.5,98.0,0.0,0.6,0.3025
2017-09-20,1 day,26.1,35.1,22.1,7.152,7.152,32.5,99.0,3.0,0.7,0.3325
2017-09-21,1 day,27.3,35.2,21.6,10.224,10.224,37.5,99.0,0.0,0.5,0.3075
2017-09-22,1 day,28.1,36.1,22.8,8.831999999999999,8.831999999999999,31.5,97.5,0.0,0.8,0.33
2017-09-23,1 day,27.7,35.5,21.9,8.544,8.544,36.5,99.0,0.0,0.6,0.3125
2017-09-24,1 day,28.4,35.9,23.6,8.688,8.688,39.0,96.5,0.0,1.0,0.2875
2017-09-25,1 day,28.4,35.7,23.5,8.495999999999999,8.495999999999999,41.5,97.5,0.0,0.7,0.28
2017-09-26,1 day,26.1,35.5,22.8,6.048,6.048,48.5,99.5,8.0,0.5,0.255
2017-09-27,1 day,26.3,34.5,22.1,7.92,7.92,45.5,100.0,26.0,0.5,0.2725
2017-09-28,1 day,26.8,34.3,21.9,8.495999999999999,8.495999999999999,45.5,100.0,0.0,0.4,0.2725
2017-09-29,1 day,27.5,35.6,23.6,8.64,8.64,47.5,100.0,3.0,0.5,0.2625
2017-09-30,1 day,25.6,34.6,22.2,6.72,6.72,48.0,99.5,4.5,0.5,0.2575
2017-10-01,1 day,27.9,35.4,22.7,9.504,9.504,39.0,100.0,0.5,0.5,0.305
2017-10-02,1 day,28.0,36.1,23.9,9.6,9.6,43.5,99.5,0.5,0.6,0.28
2017-10-03,1 day,26.3,35.4,21.6,8.351999999999999,8.351999999999999,46.0,99.5,0.5,0.5,0.2675
2017-10-04,1 day,25.6,30.9,23.3,5.424,5.424,65.0,100.0,14.5,0.3,0.175
2017-10-05,1 day,26.1,33.1,22.8,6.72,6.72,55.0,100.0,0.5,0.6,0.225
2017-10-06,1 day,25.7,34.2,22.3,6.624,6.624,54.0,100.0,19.5,0.4,0.23
2017-10-07,1 day,27.4,35.6,22.1,10.271999999999998,10.271999999999998,43.5,100.0,0.0,0.6,0.2825
2017-10-08,1 day,27.3,34.3,23.6,7.536,7.536,52.0,100.0,7.0,0.6,0.24
2017-10-09,1 day,27.0,34.1,23.9,7.968,7.968,50.5,99.5,0.0,0.7,0.245
2017-10-10,1 day,27.2,33.1,23.6,8.495999999999999,8.495999999999999,52.5,100.0,5.0,0.5,0.2375
2017-10-11,1 day,27.0,35.7,24.3,8.975999999999999,8.975999999999999,46.0,100.0,2.0,0.5,0.27
2017-10-12,1 day,26.8,33.7,22.8,8.208,8.208,53.0,100.0,21.0,0.5,0.235
2017-10-13,1 day,26.4,34.1,22.2,7.871999999999999,7.871999999999999,54.0,100.0,14.0,0.7,0.23
2017-10-14,1 day,27.9,35.2,22.0,10.991999999999999,10.991999999999999,39.5,99.0,0.0,0.5,0.2975
2017-10-15,1 day,28.7,36.5,22.7,10.991999999999999,10.991999999999999,41.0,100.0,1.0,0.6,0.295
2017-10-16,1 day,27.3,34.2,23.7,8.495999999999999,8.495999999999999,51.0,98.5,0.0,0.4,0.2375
2017-10-17,1 day,28.4,35.5,23.3,10.128,10.128,39.0,99.0,0.0,0.4,0.3
2017-10-18,1 day,27.4,35.4,24.1,8.448,8.448,49.0,99.5,0.0,0.6,0.2525
2017-10-19,1 day,27.1,34.7,23.5,8.111999999999998,8.111999999999998,40.5,99.5,5.0,0.4,0.295
2017-10-20,1 day,27.9,35.8,21.6,10.655999999999999,10.655999999999999,41.5,100.0,0.0,0.4,0.2925
2017-10-21,1 day,28.5,35.1,23.3,9.6,9.6,47.0,97.0,15.0,0.5,0.25
2017-10-22,1 day,25.2,30.5,21.3,5.232,5.232,61.0,99.5,0.0,0.4,0.1925
2017-10-23,1 day,28.2,35.9,22.0,11.52,11.52,43.5,100.0,0.0,0.5,0.2825
2017-10-24,1 day,28.1,36.2,22.9,11.04,11.04,37.5,99.0,0.0,0.5,0.3075
2017-10-25,1 day,28.2,35.7,23.8,8.735999999999999,8.735999999999999,47.0,98.0,0.0,0.5,0.255
2017-10-26,1 day,27.2,33.9,24.6,6.624,6.624,55.5,99.0,9.0,0.4,0.2175
2017-10-27,1 day,27.6,34.0,23.9,8.495999999999999,8.495999999999999,51.5,99.5,0.0,0.4,0.24
2017-10-28,1 day,27.3,33.2,23.6,7.247999999999999,7.247999999999999,57.5,100.0,6.0,0.5,0.2125
2017-10-29,1 day,26.3,33.2,23.2,7.3919999999999995,7.3919999999999995,54.5,100.0,107.0,0.5,0.2275
2017-10-30,1 day,27.2,33.9,22.6,9.504,9.504,55.5,100.0,7.0,0.6,0.2225
2017-10-31,1 day,26.1,33.0,23.1,7.4399999999999995,7.4399999999999995,58.0,99.5,0.0,0.5,0.2075
2017-11-01,1 day,27.6,35.2,22.6,10.464,10.464,48.0,100.0,0.0,0.4,0.26
2017-11-02,1 day,27.3,32.1,23.0,7.152,7.152,57.5,99.0,0.0,0.3,0.2075
2017-11-03,1 day,27.6,35.2,23.6,8.4,8.4,45.5,100.0,0.0,0.3,0.2725
2017-11-04,1 day,28.2,35.8,23.6,10.08,10.08,40.0,99.0,1.0,0.4,0.295
2017-11-05,1 day,27.1,33.5,23.4,6.384,6.384,57.0,99.0,0.0,0.5,0.21
2017-11-06,1 day,26.9,35.8,23.2,8.879999999999999,8.879999999999999,45.5,99.5,11.0,0.4,0.27
2017-11-07,1 day,26.4,34.9,23.5,7.68,7.68,51.0,100.0,1.0,0.5,0.245
2017-11-08,1 day,26.0,32.7,23.6,5.3759999999999994,5.3759999999999994,61.5,100.0,14.0,0.4,0.1925
2017-11-09,1 day,27.2,33.4,23.3,8.448,8.448,56.0,100.0,29.0,0.6,0.22
2017-11-10,1 day,25.5,30.2,22.8,4.704,4.704,71.0,100.0,0.0,0.3,0.145
2017-11-11,1 day,27.7,33.9,23.3,10.224,10.224,51.0,100.0,26.0,0.5,0.245
2017-11-12,1 day,27.2,33.8,23.2,8.975999999999999,8.975999999999999,52.0,100.0,0.0,0.5,0.24
2017-11-13,1 day,26.5,31.6,23.2,6.0,6.0,65.5,100.0,0.0,0.3,0.1725
2017-11-14,1 day,25.9,32.9,23.5,5.04,5.04,60.5,100.0,62.0,0.4,0.1975
2017-11-15,1 day,27.8,34.7,23.5,9.792,9.792,48.0,100.0,0.0,0.4,0.26
2017-11-16,1 day,27.2,32.7,24.1,6.768,6.768,57.0,100.0,0.0,0.6,0.215
2017-11-17,1 day,26.6,31.8,23.2,6.96,6.96,62.0,100.0,0.0,0.4,0.19
2017-11-18,1 day,25.6,33.9,23.4,5.952,5.952,57.0,100.0,23.0,0.4,0.215
2017-11-19,1 day,26.3,33.2,22.2,8.111999999999998,8.111999999999998,58.0,100.0,4.0,0.6,0.21
2017-11-20,1 day,26.5,34.5,22.8,8.495999999999999,8.495999999999999,50.0,100.0,12.0,0.6,0.25
2017-11-21,1 day,26.8,34.3,22.4,9.12,9.12,54.0,100.0,0.0,0.5,0.23
2017-11-22,1 day,27.7,33.4,23.3,9.264,9.264,56.0,99.5,3.0,0.6,0.2175
2017-11-23,1 day,26.3,31.3,23.3,6.72,6.72,64.0,99.5,44.0,0.5,0.1775
2017-11-24,1 day,27.2,33.1,23.6,8.591999999999999,8.591999999999999,57.5,100.0,21.0,0.8,0.2125
2017-11-25,1 day,26.8,32.7,22.9,8.495999999999999,8.495999999999999,58.0,100.0,0.0,0.7,0.21
2017-11-26,1 day,26.9,31.9,23.7,7.584,7.584,61.5,98.0,0.0,0.7,0.1825
2017-11-27,1 day,26.7,32.5,22.9,7.584,7.584,60.0,100.0,0.0,0.8,0.2
2017-11-28,1 day,27.1,32.5,22.7,7.152,7.152,55.0,99.5,5.0,0.4,0.2225
2017-11-29,1 day,26.2,33.7,23.5,7.824,7.824,55.5,100.0,11.0,0.7,0.2225
2017-11-30,1 day,27.3,34.4,22.6,9.696,9.696,49.5,100.0,0.0,0.5,0.2525
2017-12-01,1 day,27.4,33.5,23.1,7.584,7.584,52.0,96.0,0.0,0.3,0.22
2017-12-02,1 day,28.0,35.8,22.5,9.744,9.744,42.5,98.0,0.0,0.4,0.2775
2017-12-03,1 day,27.7,33.1,24.6,7.055999999999999,7.055999999999999,58.5,99.0,0.0,0.4,0.2025
2017-12-04,1 day,27.0,32.8,23.7,6.624,6.624,57.0,98.5,0.0,0.4,0.2075
2017-12-05,1 day,27.9,35.8,23.2,8.831999999999999,8.831999999999999,46.0,99.5,5.0,0.3,0.2675
2017-12-06,1 day,24.9,29.1,22.1,4.224,4.224,72.0,100.0,0.0,0.4,0.14
2017-12-07,1 day,26.6,34.6,23.5,7.055999999999999,7.055999999999999,52.5,100.0,0.0,0.3,0.2375
2017-12-08,1 day,26.9,32.8,24.1,6.192,6.192,60.0,100.0,25.0,0.4,0.2
2017-12-09,1 day,27.0,33.1,22.5,9.648,9.648,54.5,100.0,2.0,0.8,0.2275
2017-12-10,1 day,27.0,33.5,23.2,8.975999999999999,8.975999999999999,53.5,100.0,0.5,0.6,0.2325
2017-12-11,1 day,26.3,32.6,22.8,6.576,6.576,61.0,100.0,7.0,0.6,0.195
2017-12-12,1 day,25.2,31.5,22.7,5.952,5.952,66.0,100.0,21.5,0.6,0.17
2017-12-13,1 day,26.3,32.9,21.7,8.591999999999999,8.591999999999999,53.5,100.0,23.0,0.6,0.2325
2017-12-14,1 day,26.2,32.3,22.6,7.3919999999999995,7.3919999999999995,60.5,100.0,33.0,0.5,0.1975
2017-12-15,1 day,25.4,31.7,21.8,7.008,7.008,64.5,100.0,49.0,0.6,0.1775
2017-12-16,1 day,25.2,29.9,22.1,5.952,5.952,68.5,100.0,0.0,0.7,0.1575
2017-12-17,1 day,26.2,33.6,22.2,8.784,8.784,54.0,100.0,2.0,0.8,0.23
2017-12-18,1 day,25.4,31.3,22.3,6.72,6.72,64.5,100.0,7.0,0.6,0.1775
2017-12-19,1 day,25.9,30.9,23.5,5.76,5.76,63.0,100.0,2.0,0.5,0.185
2017-12-20,1 day,26.1,32.5,24.0,6.287999999999999,6.287999999999999,63.0,100.0,0.0,0.7,0.185
2017-12-21,1 day,27.1,33.0,23.8,7.68,7.68,55.0,100.0,0.0,0.8,0.225
2017-12-22,1 day,26.2,30.8,24.0,5.184,5.184,69.0,100.0,15.0,0.3,0.155
2017-12-23,1 day,25.7,31.6,21.6,4.8,4.8,66.0,100.0,0.0,0.3,0.17
2017-12-24,1 day,26.7,32.9,23.7,6.816,6.816,57.5,100.0,0.0,0.5,0.2125
2017-12-25,1 day,25.9,31.6,24.2,5.616,5.616,64.5,100.0,15.0,0.6,0.1775
2017-12-26,1 day,26.7,33.3,22.9,7.584,7.584,56.0,100.0,0.0,0.4,0.22
2017-12-27,1 day,26.6,32.4,23.2,6.4319999999999995,6.4319999999999995,56.5,99.5,0.0,0.4,0.215
2017-12-28,1 day,26.6,33.7,23.9,6.624,6.624,59.0,100.0,3.0,0.4,0.205
2017-12-29,1 day,25.7,31.0,23.8,4.608,4.608,67.0,100.0,7.0,0.5,0.165
2017-12-30,1 day,25.7,30.3,23.7,4.512,4.512,71.0,100.0,0.0,0.4,0.145
2017-12-31,1 day,25.0,33.0,23.3,5.04,5.04,60.5,100.0,54.0,0.5,0.1975
2018-01-01,1 day,26.4,33.4,21.9,8.64,8.64,56.5,100.0,0.0,0.7,0.2175
2018-01-02,1 day,26.5,32.4,22.3,7.824,7.824,57.5,100.0,0.0,0.5,0.2125
2018-01-03,1 day,26.9,34.1,23.5,8.256,8.256,56.0,100.0,32.0,0.6,0.22
2018-01-04,1 day,26.1,30.2,23.6,4.512,4.512,72.5,100.0,0.0,0.3,0.1375
2018-01-05,1 day,26.2,34.4,23.9,6.335999999999999,6.335999999999999,53.5,100.0,0.0,0.6,0.2325
2018-01-06,1 day,26.3,33.4,21.8,7.295999999999999,7.295999999999999,48.0,100.0,0.0,0.3,0.26
2018-01-07,1 day,27.3,35.1,24.1,7.055999999999999,7.055999999999999,50.0,100.0,28.0,0.5,0.25
2018-01-08,1 day,26.6,34.5,22.1,9.12,9.12,48.0,100.0,3.0,0.4,0.26
2018-01-09,1 day,25.0,30.6,23.8,4.272,4.272,69.5,100.0,7.0,0.3,0.1525
2018-01-10,1 day,24.5,28.0,22.9,3.888,3.888,74.5,100.0,0.0,0.6,0.1275
2018-01-11,1 day,26.4,33.9,21.6,9.648,9.648,41.5,100.0,0.0,0.8,0.2925
2018-01-12,1 day,25.7,32.5,21.2,9.408,9.408,47.5,99.5,0.0,1.0,0.26
2018-01-13,1 day,25.6,30.5,22.8,8.16,8.16,57.5,90.0,0.0,1.4,0.1625
2018-01-14,1 day,24.6,29.3,22.2,4.464,4.464,66.0,95.5,0.0,0.8,0.1475
2018-01-15,1 day,25.8,31.6,21.5,8.208,8.208,53.5,100.0,0.0,0.7,0.2325
2018-01-16,1 day,26.4,32.1,22.8,7.247999999999999,7.247999999999999,55.5,99.5,0.0,0.7,0.22
2018-01-17,1 day,27.1,32.9,23.3,8.111999999999998,8.111999999999998,56.0,99.0,0.0,0.8,0.215
2018-01-18,1 day,26.5,31.2,24.3,5.424,5.424,63.5,100.0,3.0,0.6,0.1825
2018-01-19,1 day,25.9,31.6,23.2,5.184,5.184,65.0,100.0,13.0,0.4,0.175
2018-01-20,1 day,25.7,34.4,22.4,7.4399999999999995,7.4399999999999995,51.0,100.0,7.0,0.5,0.245
2018-01-21,1 day,25.8,30.8,22.3,6.528,6.528,63.5,100.0,6.0,0.6,0.1825
2018-01-22,1 day,26.5,31.8,23.4,6.4319999999999995,6.4319999999999995,61.5,100.0,2.0,0.4,0.1925
2018-01-23,1 day,27.4,34.4,23.8,9.12,9.12,47.5,100.0,17.0,0.8,0.2625
2018-01-24,1 day,26.7,34.2,22.3,9.504,9.504,49.0,100.0,4.0,0.7,0.255
2018-01-25,1 day,26.9,33.4,23.1,8.448,8.448,51.5,100.0,0.0,0.5,0.2425
2018-01-26,1 day,27.2,33.0,23.3,7.3919999999999995,7.3919999999999995,53.5,100.0,0.0,0.5,0.2325
2018-01-27,1 day,27.2,34.4,23.4,8.928,8.928,43.0,100.0,0.0,0.6,0.285
2018-01-28,1 day,26.8,34.5,22.7,8.591999999999999,8.591999999999999,49.5,100.0,25.0,0.8,0.2525
2018-01-29,1 day,26.6,33.9,22.2,8.831999999999999,8.831999999999999,47.5,100.0,0.0,0.6,0.2625
2018-01-30,1 day,27.1,34.2,22.2,8.64,8.64,51.0,98.5,6.0,0.7,0.2375
2018-01-31,1 day,27.5,33.0,24.0,9.264,9.264,50.0,100.0,0.0,0.7,0.25
2018-02-01,1 day,27.5,34.1,24.0,8.975999999999999,8.975999999999999,51.5,100.0,26.0,0.8,0.2425
2018-02-02,1 day,26.2,31.8,21.9,8.016,8.016,61.0,100.0,0.0,1.0,0.195
2018-02-03,1 day,26.1,33.2,23.4,8.064,8.064,55.0,100.0,0.0,1.0,0.225
2018-02-04,1 day,25.9,31.0,23.0,8.735999999999999,8.735999999999999,66.0,100.0,3.0,0.9,0.17
2018-02-05,1 day,25.6,32.4,22.3,7.4399999999999995,7.4399999999999995,52.0,100.0,4.0,0.7,0.24
2018-02-06,1 day,24.6,30.4,22.2,4.272,4.272,65.0,100.0,10.0,0.4,0.175
2018-02-07,1 day,25.4,31.3,22.6,6.144,6.144,60.5,100.0,0.0,0.6,0.1975
2018-02-08,1 day,26.3,31.9,23.2,6.335999999999999,6.335999999999999,59.0,98.5,0.0,0.9,0.1975
2018-02-09,1 day,26.2,31.1,23.3,6.048,6.048,60.0,100.0,1.0,0.7,0.2
2018-02-10,1 day,26.0,32.6,22.8,8.111999999999998,8.111999999999998,55.5,100.0,0.0,0.7,0.2225
2018-02-11,1 day,26.1,32.5,23.2,7.3919999999999995,7.3919999999999995,57.5,100.0,0.0,0.8,0.2125
2018-02-12,1 day,25.7,30.7,22.9,6.192,6.192,56.0,100.0,4.0,0.6,0.22
2018-02-13,1 day,26.3,31.8,23.2,6.528,6.528,54.5,100.0,0.0,0.7,0.2275
2018-02-14,1 day,26.3,32.5,22.7,7.536,7.536,56.0,100.0,4.0,0.9,0.22
2018-02-15,1 day,25.7,33.5,21.8,8.784,8.784,53.0,100.0,34.0,0.8,0.235
2018-02-16,1 day,26.7,34.2,21.5,9.552,9.552,52.0,100.0,55.0,0.8,0.24
2018-02-17,1 day,25.0,29.3,22.7,3.456,3.456,74.0,100.0,4.0,0.3,0.13
2018-02-18,1 day,27.0,32.5,23.9,7.295999999999999,7.295999999999999,62.5,100.0,0.0,0.4,0.1875
2018-02-19,1 day,25.9,29.8,24.3,3.888,3.888,77.0,100.0,14.0,0.2,0.115
2018-02-20,1 day,26.1,33.2,22.1,7.104,7.104,59.5,100.0,0.0,0.5,0.2025
2018-02-21,1 day,27.3,34.6,23.2,9.264,9.264,50.0,100.0,0.0,0.7,0.25
2018-02-22,1 day,26.2,34.1,23.6,6.192,6.192,51.5,100.0,29.0,0.4,0.2425
2018-02-23,1 day,24.2,27.9,21.5,4.272,4.272,73.0,100.0,0.0,0.4,0.135
2018-02-24,1 day,25.7,31.7,23.3,6.72,6.72,61.0,100.0,12.0,0.6,0.195
2018-02-25,1 day,25.1,29.2,22.5,4.752,4.752,71.0,100.0,0.0,0.5,0.145
2018-02-26,1 day,26.1,32.1,22.7,7.4879999999999995,7.4879999999999995,62.5,100.0,0.0,0.5,0.1875
2018-02-27,1 day,25.9,33.3,23.7,6.864,6.864,57.0,100.0,1.5,0.4,0.215
2018-02-28,1 day,25.5,31.8,22.9,4.224,4.224,65.0,100.0,2.5,0.4,0.175
2018-03-01,1 day,26.1,33.6,22.2,7.104,7.104,56.5,100.0,0.5,0.5,0.2175
2018-03-02,1 day,26.9,35.1,22.2,8.16,8.16,48.5,100.0,0.0,0.3,0.2575
2018-03-03,1 day,26.1,33.1,24.0,4.608,4.608,62.0,100.0,0.0,0.3,0.19
2018-03-04,1 day,27.0,33.2,23.2,6.095999999999999,6.095999999999999,61.5,100.0,0.0,0.4,0.1925
2018-03-05,1 day,24.4,29.9,23.6,2.7359999999999998,2.7359999999999998,74.5,100.0,8.0,0.3,0.1275
2018-03-06,1 day,26.4,32.3,22.9,7.152,7.152,61.5,100.0,37.0,0.4,0.1925
2018-03-07,1 day,26.4,34.3,23.0,8.448,8.448,51.0,100.0,14.0,0.6,0.245
2018-03-08,1 day,26.0,33.9,22.3,9.072,9.072,51.0,100.0,4.0,0.6,0.245
