Site	ObservationDate	TMin	TMax	TAverage	HRMin	HRMax	HRAverage	WindSpeed	Rainfall	Rg
TOWE	2016-09-21	22.4	31.8	26.2646	74.0	94.0	87.9583	0.0277778	6.4	12.0558
TOWE	2016-09-22	23.1	29.0	24.8417	85.0	94.0	92.4583	0.00925926	2.0	6.24336
TOWE	2016-09-23	22.1	33.9	25.9958	67.0	94.0	88.875	0.0555556	0.2	15.8268
TOWE	2016-09-24	23.1	34.2	26.0021	63.0	94.0	87.7917	0.00925926	0.8	15.1436
TOWE	2016-09-25	22.7	29.4	25.0792	79.0	94.0	90.3542	0.148148	0.0	9.49935
TOWE	2016-09-26	22.3	30.4	25.4208	68.0	94.0	87.2917	0.0648148	0.0	13.8553
TOWE	2016-09-27	22.8	33.9	26.8208	63.0	94.0	84.8542	0.0462963	0.2	14.8595
TOWE	2016-09-28	22.4	31.7	26.0896	72.0	94.0	88.4167	0.0648148	2.8	10.6282
TOWE	2016-09-29	22.2	33.8	25.6583	66.0	94.0	88.5417	0.0648148	2.0	14.2599
TOWE	2016-09-30	22.4	34.0	25.6625	67.0	93.0	88.0	0.0462963	7.2	15.1047
TOWE	2016-10-01	21.8	30.1	24.8875	80.0	93.0	90.0833	0.037037	0.2	10.3207
TOWE	2016-10-02	22.6	29.1	25.0396	82.0	94.0	90.5625	0.12963	0.0	10.6144
TOWE	2016-10-03	22.2	33.4	26.8875	68.0	94.0	86.0208	0.0	0.0	15.1118
TOWE	2016-10-04	21.1	34.3	26.4708	63.0	94.0	85.1042	0.0740741	3.8	19.0226
TOWE	2016-10-05	23.0	33.9	27.0875	72.0	93.0	86.8542	0.101852	0.0	13.1549
TOWE	2016-10-06	23.7	33.9	27.4625	67.0	93.0	85.9583	0.00925926	2.8	14.3428
TOWE	2016-10-07	23.9	33.7	26.5771	69.0	93.0	88.8958	0.0555556	8.4	12.4897
TOWE	2016-10-08	23.3	30.8	26.0896	80.0	94.0	89.2917	0.0555556	0.4	12.1298
TOWE	2016-10-09	21.3	26.8	23.8354	86.0	94.0	92.4167	0.0462963	19.6	5.44966
TOWE	2016-10-10	22.1	32.8	26.1667	70.0	94.0	87.7083	0.0740741	0.0	15.539
TOWE	2016-10-11	22.1	32.3	24.6979	74.0	94.0	90.0	0.0740741	28.0	10.5487
TOWE	2016-10-12	22.1	32.6	26.3292	74.0	93.0	88.875	0.0740741	6.0	14.3511
TOWE	2016-10-13	23.1	34.7	26.7042	68.0	94.0	86.6042	0.0277778	0.2	15.744
TOWE	2016-10-14	22.5	32.2	25.65	76.0	94.0	90.6458	0.00925926	4.6	9.27676
TOWE	2016-10-15	21.7	34.4	25.7625	67.0	94.0	87.5208	0.0648148	9.0	16.1837
TOWE	2016-10-16	22.2	33.7	26.6667	63.0	94.0	83.3958	0.111111	0.0	20.0163
TOWE	2016-10-17	22.4	33.4	26.6083	68.0	94.0	85.875	0.185185	0.0	16.6599
TOWE	2016-10-18	21.5	34.4	26.6646	63.0	94.0	85.125	0.0648148	4.6	16.2193
TOWE	2016-10-19	21.4	34.2	26.0646	61.0	93.0	85.2292	0.0740741	4.4	19.8096
TOWE	2016-10-20	22.4	34.1	27.0958	64.0	93.0	85.5417	0.138889	0.0	17.7648
TOWE	2016-10-21	21.5	34.4	25.8771	66.0	93.0	87.75	0.12037	18.4	12.7763
TOWE	2016-10-22	21.4	33.4	24.5958	73.0	93.0	89.0625	0.157407	28.4	14.6239
TOWE	2016-10-23	20.9	33.4	25.6271	69.0	93.0	86.2292	0.0462963	6.0	20.6803
TOWE	2016-10-24	21.8	33.9	26.4417	66.0	93.0	86.6458	0.0185185	0.0	18.3176
TOWE	2016-10-25	22.5	35.4	27.2979	60.0	93.0	85.8542	0.00925926	0.0	16.6494
TOWE	2016-10-26	23.8	35.4	28.1583	59.0	93.0	84.0625	0.00925926	0.0	17.4301
TOWE	2016-10-27	22.2	34.1	27.0896	66.0	93.0	85.5	0.00925926	0.2	16.259
TOWE	2016-10-28	22.6	35.1	26.7229	60.0	93.0	85.1042	0.148148	0.0	18.0435
TOWE	2016-10-29	22.5	35.4	26.8167	63.0	93.0	85.1667	0.0	0.0	15.9113
TOWE	2016-10-30	22.6	31.8	26.5854	73.0	93.0	86.6875	0.0555556	0.2	13.1227
TOWE	2016-10-31	22.4	31.1	25.7687	76.0	93.0	89.0625	0.0	0.0	8.28809
TOWE	2016-11-01	21.7	34.5	26.6208	68.0	93.0	86.125	0.101852	16.4	15.1093
TOWE	2016-11-02	21.8	31.1	24.6	71.0	92.0	82.25	0.0462963	0.2	6.97766
TOWE	2016-11-03	21.7	34.4	25.8708	65.0	87.0	81.1042	0.454282	0.8	17.4121
TOWE	2016-11-04	23.9	34.2	27.5562	64.0	86.0	77.4167	0.398148	0.0	17.128
TOWE	2016-11-05	22.8	33.4	26.5708	77.0	87.0	83.6667	0.259259	1.2	17.8552
TOWE	2016-11-06	24.3	33.2	27.925	64.0	86.0	77.5	0.0462963	0.0	15.8766
TOWE	2016-11-07	24.3	33.4	27.8208	62.0	86.0	77.4375	0.0	0.0	14.3235
TOWE	2016-11-08	23.4	32.1	26.8458	73.0	86.0	80.25	0.037037	0.2	12.7512
TOWE	2016-11-09	24.0	35.1	28.025	53.0	86.0	75.1458	0.0925926	0.2	17.472
TOWE	2016-11-10	24.0	34.4	28.2604	53.0	86.0	75.0625	0.0648148	0.0	18.3531
TOWE	2016-11-11	24.0	34.3	27.8813	60.0	86.0	77.7083	0.0925926	0.0	12.2947
TOWE	2016-11-12	23.4	34.3	27.3333	56.0	87.0	79.1042	0.231481	0.0	15.2114
TOWE	2016-11-13	23.9	34.1	27.8292	58.0	86.0	76.6042	0.0833333	0.2	16.8979
TOWE	2016-11-14	24.6	34.5	27.9896	56.0	86.0	75.3333	0.111111	0.2	16.7444
TOWE	2016-11-15	22.9	33.7	27.55	62.0	87.0	77.9792	0.0740741	0.0	14.9168
TOWE	2016-11-16	25.2	34.9	28.8125	54.0	86.0	74.25	0.0555556	0.0	16.4607
TOWE	2016-11-17	24.2	35.5	28.3417	72.0	86.0	79.3542	0.0555556	0.0	14.7042
TOWE	2016-11-18	22.9	34.5	26.4854	60.0	87.0	80.5833	0.222222	0.0	14.472
TOWE	2016-11-19	23.9	34.9	28.2208	59.0	86.0	76.0417	0.203704	0.0	15.3733
TOWE	2016-11-20	23.9	34.6	27.7083	64.0	86.0	79.2083	0.268519	0.0	12.5131
TOWE	2016-11-21	22.5	35.2	27.7271	61.0	93.0	83.25	0.0462963	0.0	17.7389
TOWE	2016-11-22	23.2	34.4	27.9604	64.0	93.0	84.8542	0.0185185	0.0	15.6971
TOWE	2016-11-23	23.9	34.1	26.9062	68.0	93.0	88.1667	0.0740741	0.0	10.2223
TOWE	2016-11-24	22.4	35.1	27.65	66.0	93.0	85.9792	0.0	0.0	12.7466
TOWE	2016-11-25	23.3	35.7	28.3563	61.0	93.0	84.3333	0.0	0.0	15.459
TOWE	2016-11-26	22.6	36.2	27.7208	59.0	93.0	83.8125	0.111111	0.0	15.1155
TOWE	2016-11-27	21.4	35.4	27.125	63.0	93.0	84.4375	0.0277778	0.0	14.0796
TOWE	2016-11-28	22.6	35.8	27.0146	63.0	93.0	85.0	0.0740741	0.0	13.0415
TOWE	2016-11-29	21.9	35.4	27.1833	63.0	93.0	85.1875	0.0185185	0.0	14.1628
TOWE	2016-11-30	22.7	35.8	28.0583	57.0	93.0	82.8542	0.00925926	0.2	14.5499
TOWE	2016-12-01	23.5	27.9	25.3104	74.0	93.0	86.5625	0.0185185	0.0	18.3
TOWE	2016-12-02	23.8	36.2	28.5312	52.0	93.0	81.3125	0.0277778	0.2	16.3063
TOWE	2016-12-03	23.6	36.2	28.4667	54.0	93.0	81.4167	0.0	0.0	14.8281
TOWE	2016-12-04	21.7	35.7	27.4646	50.0	93.0	80.4583	0.0555556	0.0	15.6795
TOWE	2016-12-05	22.7	35.2	27.4271	55.0	93.0	83.0625	0.00925926	0.0	12.1784
TOWE	2016-12-06	22.8	36.6	28.2375	51.0	93.0	80.2917	0.00925926	0.0	14.8139
TOWE	2016-12-07	23.2	35.9	27.9542	49.0	93.0	81.2083	0.0555556	0.0	14.0955
TOWE	2016-12-08	23.3	35.8	28.1812	52.0	93.0	81.3958	0.037037	0.0	13.3482
TOWE	2016-12-09	23.3	36.2	28.3021	51.0	93.0	81.0625	0.0	0.0	13.5662
TOWE	2016-12-10	23.2	36.6	27.8021	54.0	93.0	79.75	0.037037	0.0	13.8331
TOWE	2016-12-11	21.8	35.8	26.6292	57.0	93.0	81.9583	0.0555556	16.8	13.9315
TOWE	2016-12-12	20.6	35.0	26.3062	59.0	93.0	83.5	0.0833333	0.0	16.0912
TOWE	2016-12-13	22.9	34.3	27.6562	65.0	93.0	84.4583	0.0185185	0.0	13.6298
TOWE	2016-12-14	23.3	35.0	27.3417	58.0	93.0	85.2917	0.0462963	0.2	13.1143
TOWE	2016-12-15	21.9	34.6	27.1854	64.0	93.0	85.3125	0.0	0.2	12.2817
TOWE	2016-12-16	22.7	35.2	27.0604	65.0	93.0	85.7292	0.0	0.0	11.9131
TOWE	2016-12-17	22.5	35.2	27.6708	62.0	94.0	83.9167	0.0	0.0	13.5557
TOWE	2016-12-18	23.5	34.6	28.0104	60.0	93.0	84.8333	0.00925926	0.0	11.5792
TOWE	2016-12-19	23.1	35.2	27.75	62.0	93.0	85.0417	0.0	0.0	11.5487
TOWE	2016-12-20	24.1	36.7	28.65	53.0	93.0	81.4792	0.037037	0.2	14.8733
TOWE	2016-12-21	23.3	36.3	28.3458	45.0	93.0	78.7083	0.0740741	0.0	15.1105
TOWE	2016-12-22	23.2	35.9	28.4167	54.0	93.0	80.8542	0.0555556	0.0	13.7248
TOWE	2016-12-23	23.2	36.4	27.7667	40.0	93.0	79.1458	0.0277778	0.0	13.1373
TOWE	2016-12-24	23.4	35.7	28.0333	55.0	93.0	82.5625	0.00925926	0.2	11.8566
TOWE	2016-12-25	22.8	36.8	28.5354	45.0	93.0	79.1458	0.0	0.0	13.0068
TOWE	2016-12-26	17.7	34.1	24.9417	30.0	94.0	67.75	0.0555556	0.0	12.4077
TOWE	2016-12-27	18.8	33.8	25.0625	30.0	89.0	63.4375	0.0555556	0.0	10.3433
TOWE	2016-12-28	18.7	34.4	25.2896	26.0	89.0	63.6667	0.0925926	0.0	12.0068
TOWE	2016-12-29	18.1	34.5	25.2042	28.0	92.0	64.375	0.0925926	0.0	11.9997
TOWE	2016-12-30	18.1	35.0	25.1771	29.0	93.0	66.6667	0.0185185	0.0	11.0353
TOWE	2016-12-31	18.1	36.7	25.5812	26.0	93.0	68.2708	0.0	0.0	11.8416
TOWE	2017-01-01	18.0	34.9	25.2896	35.0	92.0	72.5625	0.037037	0.0	11.9792
TOWE	2017-01-02	19.1	35.6	25.9792	39.0	93.0	75.1875	0.0185185	0.0	12.0934
TOWE	2017-01-03	19.8	36.6	26.5771	26.0	93.0	68.1875	0.0833333	0.0	12.9746
TOWE	2017-01-04	19.3	36.4	26.0812	26.0	93.0	68.5833	0.0648148	0.0	12.8959
TOWE	2017-01-05	19.8	34.9	26.3083	45.0	93.0	75.9792	0.0185185	0.0	10.4859
TOWE	2017-01-06	22.1	36.5	27.9271	43.0	93.0	75.75	0.0185185	0.0	11.6114
TOWE	2017-01-07	22.8	35.1	27.7542	52.0	93.0	79.5208	0.0925926	0.0	10.3052
TOWE	2017-01-08	22.6	37.1	28.4562	43.0	93.0	76.625	0.0	0.0	10.7621
TOWE	2017-01-09	21.1	34.6	26.5521	45.0	93.0	77.375	0.0462963	0.0	9.97633
TOWE	2017-01-10	21.2	36.6	26.7104	29.0	93.0	72.1875	0.0555556	0.0	12.0052
TOWE	2017-01-11	20.5	35.1	26.5896	50.0	93.0	80.25	0.175926	0.0	10.227
TOWE	2017-01-12	23.2	35.8	27.575	52.0	92.0	80.8333	0.12037	0.4	10.2604
TOWE	2017-01-13	22.8	33.3	27.1667	59.0	92.0	81.8542	0.0185185	0.0	8.01822
TOWE	2017-01-14	16.4	34.6	24.3563	19.0	92.0	61.0625	0.00925926	0.0	10.2818
TOWE	2017-01-15	15.7	35.6	24.3083	17.0	90.0	58.375	0.0648148	0.0	10.8646
TOWE	2017-01-16	17.6	36.3	26.0875	39.0	92.0	70.8125	0.0555556	0.0	12.6386
TOWE	2017-01-17	21.4	36.0	27.2729	45.0	92.0	77.2917	0.0833333	0.0	11.6165
TOWE	2017-01-18	22.4	36.8	27.9333	50.0	92.0	78.7292	0.25	0.0	12.6821
TOWE	2017-01-19	23.8	36.8	28.5438	53.0	92.0	78.8958	0.148148	0.0	11.7838
TOWE	2017-01-20	24.8	36.5	29.0792	54.0	91.0	79.375	0.12963	0.0	11.5319
TOWE	2017-01-21	24.3	36.1	28.7354	57.0	91.0	80.5833	0.185185	0.0	9.94662
TOWE	2017-01-22	24.1	36.3	28.7313	58.0	91.0	79.1042	0.287037	0.0	11.6374
TOWE	2017-01-23	20.9	38.7	28.8042	36.0	91.0	72.5625	0.0925926	0.0	13.4951
TOWE	2017-01-24	23.6	34.6	28.5438	56.0	91.0	77.5208	0.212963	0.0	10.0755
TOWE	2017-01-25	19.9	36.6	27.4771	37.0	91.0	73.2917	0.0740741	0.0	13.2495
TOWE	2017-01-26	22.4	36.6	28.375	40.0	91.0	73.1042	0.12963	0.0	13.8946
TOWE	2017-01-27	24.1	37.6	28.85	38.0	91.0	74.5417	0.0925926	0.0	11.8181
TOWE	2017-01-28	24.0	38.1	28.7625	40.0	91.0	74.8125	0.0833333	0.0	13.3733
TOWE	2017-01-29	22.9	37.5	28.8167	44.0	91.0	76.5625	0.166667	0.0	13.3394
TOWE	2017-01-30	22.8	37.3	28.6354	48.0	91.0	78.1875	0.166667	9.2	10.9545
TOWE	2017-01-31	22.2	30.7	24.9104	77.0	91.0	86.7708	0.00925926	0.8	7.00653
TOWE	2017-02-01	22.6	33.1	25.8563	68.0	91.0	84.2917	0.0740741	0.2	7.65086
TOWE	2017-02-02	21.6	35.8	27.9396	52.0	91.0	78.0625	0.194444	0.0	15.6264
TOWE	2017-02-03	23.9	36.0	28.5979	55.0	90.0	79.2083	0.203704	0.0	13.9687
TOWE	2017-02-04	23.2	37.3	28.7875	43.0	90.0	76.4792	0.111111	0.0	15.3231
TOWE	2017-02-05	24.2	37.2	29.0375	46.0	90.0	77.8125	0.101852	0.0	13.4997
TOWE	2017-02-06	24.2	38.2	29.6167	41.0	90.0	75.3542	0.0740741	0.0	13.6453
TOWE	2017-02-07	24.2	37.5	29.675	31.0	90.0	71.1042	0.0740741	0.0	14.6842
TOWE	2017-02-08	24.9	35.6	28.9833	52.0	90.0	78.125	0.0555556	0.0	10.3654
TOWE	2017-02-09	24.4	36.2	28.1375	54.0	90.0	77.875	0.138889	0.0	10.9198
TOWE	2017-02-10	23.8	37.6	29.1833	42.0	90.0	74.8125	0.12963	0.0	14.1147
TOWE	2017-02-11	23.1	36.8	28.7521	50.0	90.0	78.625	0.222222	0.0	12.6951
TOWE	2017-02-12	25.0	37.2	29.3563	52.0	90.0	78.4792	0.231481	0.0	13.0838
TOWE	2017-02-13	25.0	39.4	30.4875	31.0	90.0	72.0208	0.0833333	0.0	14.5666
TOWE	2017-02-14	23.8	38.3	29.8167	31.0	90.0	68.4375	0.0555556	0.0	14.6946
TOWE	2017-02-15	23.7	37.5	29.5167	40.0	90.0	73.2708	0.12963	0.0	14.3448
TOWE	2017-02-16	23.8	36.5	29.425	44.0	90.0	72.8958	0.0555556	0.0	11.57
TOWE	2017-02-17	22.1	38.2	28.7979	12.0	90.0	51.375	0.111111	0.0	13.7704
TOWE	2017-02-18	18.2	36.0	26.5292	17.0	77.0	44.2708	0.222222	0.0	13.0733
TOWE	2017-02-19	19.3	37.5	27.3958	12.0	79.0	45.5625	0.101852	0.0	13.5465
TOWE	2017-02-20	20.6	36.3	27.7292	28.0	90.0	69.2708	0.111111	0.0	11.7558
TOWE	2017-02-21	23.4	37.6	29.2542	35.0	90.0	70.3333	0.138889	0.0	12.4491
TOWE	2017-02-22	23.0	37.9	29.3042	37.0	90.0	74.4375	0.166667	0.0	12.4905
TOWE	2017-02-23	24.4	38.2	29.8083	45.0	90.0	76.0208	0.296296	0.0	12.6085
TOWE	2017-02-24	24.9	38.9	30.0333	42.0	90.0	75.8333	0.342593	0.0	12.3692
TOWE	2017-02-25	24.4	38.7	30.0667	44.0	90.0	76.2708	0.268519	0.0	12.4725
TOWE	2017-02-26	25.4	35.1	28.8771	58.0	90.0	79.6875	0.259259	0.0	8.49185
TOWE	2017-02-27	23.0	36.3	28.9646	51.0	90.0	75.3958	0.314815	0.0	10.4859
TOWE	2017-02-28	24.3	38.3	29.0458	44.0	90.0	75.9583	0.351852	0.0	11.334
TOWE	2017-03-01	23.7	37.9	28.9542	50.0	90.0	78.3542	0.333333	18.0	12.1717
TOWE	2017-03-02	24.3	37.3	29.2687	50.0	89.0	74.6458	0.175926	0.0	16.1009
TOWE	2017-03-03	25.0	38.4	29.4021	48.0	89.0	76.8333	0.388889	0.0	15.7971
TOWE	2017-03-04	23.8	37.7	28.9354	50.0	90.0	76.6667	0.555556	0.0	17.5238
TOWE	2017-03-05	23.8	38.6	29.4312	50.0	90.0	77.0208	0.259259	0.0	14.0741
TOWE	2017-03-06	25.3	36.3	28.1521	58.0	89.0	81.1667	0.296296	0.2	10.8048
TOWE	2017-03-07	22.3	39.5	29.6917	36.0	90.0	72.625	0.231481	0.0	17.2983
TOWE	2017-03-08	25.2	38.1	30.4146	43.0	90.0	76.5	0.351852	0.0	15.841
TOWE	2017-03-09	25.3	35.6	28.7708	60.0	90.0	81.3958	0.259259	1.6	10.0496
TOWE	2017-03-10	23.6	37.6	27.9062	47.0	90.0	78.6042	0.417824	0.0	12.1746
TOWE	2017-03-11	21.3	37.1	28.2208	49.0	90.0	75.75	0.212963	0.0	13.5695
TOWE	2017-03-12	23.7	37.1	28.8271	39.0	90.0	77.125	0.398148	0.0	13.9666
TOWE	2017-03-13	23.3	37.6	29.4542	44.0	90.0	74.125	0.425926	0.0	18.8196
TOWE	2017-03-14	24.7	36.1	29.3708	54.0	90.0	77.2708	0.37963	2.6	11.7474
TOWE	2017-03-15	23.6	38.1	29.2458	43.0	89.0	74.3958	0.157407	0.2	16.3256
TOWE	2017-03-16	23.7	38.6	29.8354	37.0	89.0	72.8125	0.259259	0.0	17.9427
TOWE	2017-03-17	25.4	39.0	30.2354	43.0	89.0	73.6042	0.472222	0.0	16.3619
TOWE	2017-03-18	23.8	37.8	29.65	48.0	89.0	74.8125	0.509259	0.0	15.2247
TOWE	2017-03-19	24.4	37.6	29.5312	53.0	89.0	77.5417	0.425926	0.0	12.5608
TOWE	2017-03-20	21.9	38.3	29.8458	49.0	90.0	76.0	0.426505	26.4	13.0235
TOWE	2017-03-21	21.2	36.2	27.3021	51.0	89.0	76.2083	0.388889	0.2	19.3627
TOWE	2017-03-22	26.3	34.2	29.325	64.0	89.0	80.0417	0.546296	0.0	12.7947
TOWE	2017-03-23	22.9	35.4	26.5438	57.0	90.0	81.7292	0.305556	32.8	11.111
TOWE	2017-03-24	22.3	35.1	27.0354	57.0	89.0	78.1875	0.157407	0.2	14.3457
TOWE	2017-03-25	21.6	35.4	27.7604	61.0	89.0	78.7917	0.268519	0.2	18.1791
TOWE	2017-03-26	22.6	34.7	28.2542	65.0	90.0	80.6458	0.296296	0.0	13.6319
TOWE	2017-03-27	23.8	35.2	28.5896	63.0	89.0	78.9375	0.324074	0.0	13.585
TOWE	2017-03-28	24.8	37.6	29.425	56.0	89.0	78.3542	0.333333	0.0	15.6419
TOWE	2017-03-29	25.7	37.8	29.9979	54.0	89.0	77.7708	0.240741	0.0	16.1352
TOWE	2017-03-30	26.7	37.1	30.3312	51.0	89.0	75.5833	0.287037	0.0	15.6293
TOWE	2017-03-31	22.1	36.4	28.7021	60.0	89.0	78.2917	0.537037	20.0	13.711
TOWE	2017-04-01	21.5	36.1	27.2979	59.0	89.0	77.0833	0.351852	0.2	19.6711
TOWE	2017-04-02	21.9	35.6	27.0229	60.0	89.0	79.125	0.222222	45.8	14.1909
TOWE	2017-04-03	21.8	34.6	26.2583	61.0	89.0	76.375	0.287616	7.4	15.8051
TOWE	2017-04-04	23.4	35.5	28.1688	61.0	89.0	80.3333	0.157407	0.0	17.3213
TOWE	2017-04-05	23.2	33.8	28.0833	69.0	89.0	81.5625	0.222222	0.0	13.0072
TOWE	2017-04-06	22.1	33.8	26.1083	69.0	89.0	82.7708	0.204282	2.2	8.78096
TOWE	2017-04-07	22.8	34.9	28.0333	56.0	89.0	77.1875	0.12963	0.0	18.6929
TOWE	2017-04-08	24.3	37.2	27.7396	54.0	89.0	80.7708	0.130208	5.2	14.0766
TOWE	2017-04-09	23.8	31.4	26.3979	71.0	89.0	82.3125	0.333912	0.4	10.8972
TOWE	2017-04-10	22.8	34.1	27.6146	65.0	89.0	79.3958	0.101852	0.0	13.1804
TOWE	2017-04-11	24.8	35.6	29.0271	63.0	89.0	80.1042	0.157407	0.0	13.0863
TOWE	2017-04-12	25.8	36.7	29.5333	61.0	89.0	81.1667	0.185185	0.0	13.352
TOWE	2017-04-13	25.9	35.1	28.6646	67.0	89.0	82.0833	0.240741	0.0	10.9901
TOWE	2017-04-14	24.0	32.5	27.9146	72.0	89.0	82.3333	0.0740741	0.0	11.857
TOWE	2017-04-15	22.8	36.1	27.8854	59.0	88.0	76.0208	0.314815	67.4	19.5087
TOWE	2017-04-16	22.8	34.1	26.9542	66.0	88.0	74.3333	0.037037	2.2	16.9364
TOWE	2017-04-17	24.2	35.8	28.6771	63.0	88.0	78.7292	0.0462963	0.0	18.0707
TOWE	2017-04-18	23.9	36.4	27.8312	61.0	89.0	78.6458	0.101852	1.6	15.6988
TOWE	2017-04-19	23.3	35.4	28.2979	67.0	88.0	78.9167	0.0740741	0.0	16.2097
TOWE	2017-04-20	24.1	34.9	27.2771	67.0	89.0	82.125	0.0925926	1.4	12.5767
TOWE	2017-04-21	23.3	34.1	27.4562	67.0	88.0	78.6875	0.268519	0.2	12.8763
TOWE	2017-04-22	23.4	33.7	27.8188	68.0	88.0	78.6458	0.166667	0.0	14.9151
TOWE	2017-04-23	21.5	34.3	26.6396	67.0	88.0	76.2917	0.259838	22.0	12.5194
TOWE	2017-04-24	22.0	34.3	27.2708	62.0	88.0	74.5417	0.0277778	0.2	14.9758
TOWE	2017-04-25	24.8	34.2	27.8542	66.0	88.0	79.125	0.194444	0.0	12.665
TOWE	2017-04-26	23.3	34.2	27.8729	67.0	88.0	77.625	0.194444	0.0	16.0829
TOWE	2017-04-27	23.3	34.4	28.0854	65.0	88.0	77.5833	0.166667	0.0	16.8142
TOWE	2017-04-28	24.1	34.6	28.3062	67.0	88.0	77.2708	0.222222	0.0	14.3093
TOWE	2017-04-29	24.2	35.3	28.8396	66.0	88.0	76.5417	0.25	0.0	17.8908
TOWE	2017-04-30	23.3	36.4	29.125	58.0	88.0	75.2917	0.157407	0.0	17.3615
TOWE	2017-05-01	22.3	28.0	25.1208	68.0	89.0	82.2292	0.037037	2.2	7.79061
TOWE	2017-05-02	22.1	34.1	27.2563	66.0	88.0	76.5833	0.111111	0.0	15.2992
TOWE	2017-05-03	21.9	36.5	27.2167	61.0	88.0	76.5208	0.212963	5.0	17.1536
TOWE	2017-05-04	22.3	34.1	27.5396	63.0	88.0	74.6875	0.12037	0.0	17.1536
TOWE	2017-05-05	20.6	30.6	24.8062	66.0	88.0	77.625	0.0277778	19.8	11.6579
TOWE	2017-05-06	22.3	34.6	27.6354	64.0	88.0	77.6458	0.148148	0.0	15.4687
TOWE	2017-05-07	20.9	27.1	23.7917	64.0	88.0	77.875	0.12963	25.4	6.31031
TOWE	2017-05-08	22.0	34.4	27.2667	64.0	88.0	76.8958	0.00925926	0.2	18.213
TOWE	2017-05-09	21.2	32.1	25.6458	62.0	88.0	77.1458	0.0833333	15.4	11.1558
TOWE	2017-05-10	22.3	34.6	27.4896	63.0	88.0	76.375	0.111111	0.2	18.3088
TOWE	2017-05-11	22.5	32.8	25.0354	64.0	88.0	77.8958	0.037037	3.6	9.20815
TOWE	2017-05-12	21.8	34.1	27.2	64.0	88.0	75.5833	0.0277778	7.6	17.759
TOWE	2017-05-13	22.7	35.4	28.0833	66.0	88.0	77.125	0.0185185	0.0	19.1016
TOWE	2017-05-14	24.1	34.3	27.6646	63.0	88.0	79.2708	0.101852	0.2	12.0696
TOWE	2017-05-15	23.8	29.7	26.0708	67.0	88.0	79.7292	0.0277778	14.4	7.58852
TOWE	2017-05-16	22.7	30.1	25.0812	62.0	88.0	79.6667	0.111111	2.4	7.66718
TOWE	2017-05-17	22.0	34.4	26.8646	63.0	88.0	76.8125	0.0277778	0.2	18.2376
TOWE	2017-05-18	22.7	35.1	27.1812	65.0	88.0	78.25	0.0462963	0.0	16.9188
TOWE	2017-05-19	23.1	35.8	27.5125	63.0	88.0	77.1875	0.0740741	0.0	15.8293
TOWE	2017-05-20	22.9	31.7	25.3312	64.0	89.0	81.7917	0.0555556	2.0	8.30273
TOWE	2017-05-21	22.0	34.1	27.1042	66.0	88.0	77.4167	0.101852	0.0	17.436
TOWE	2017-05-22	23.4	34.9	27.9896	65.0	88.0	76.625	0.194444	0.0	17.5084
TOWE	2017-05-23	23.8	35.8	28.3563	63.0	88.0	76.6875	0.0740741	0.0	16.977
TOWE	2017-05-24	24.7	34.2	27.6208	66.0	88.0	77.2917	0.12963	6.0	12.0014
TOWE	2017-05-25	22.1	27.9	24.4042	63.0	88.0	72.75	0.037037	21.0	5.9509
TOWE	2017-05-26	23.1	32.1	26.2667	62.0	88.0	75.7083	0.0	1.4	10.665
TOWE	2017-05-27	23.4	34.3	27.6854	65.0	88.0	76.2708	0.0277778	0.2	15.0427
TOWE	2017-05-28	24.2	33.2	28.0167	67.0	88.0	79.3125	0.037037	0.0	12.6888
TOWE	2017-05-29	23.2	34.7	26.9333	66.0	88.0	76.7917	0.175926	5.2	13.1516
TOWE	2017-05-30	22.3	31.4	25.9625	60.0	88.0	75.7083	0.175926	1.4	13.5419
TOWE	2017-05-31	22.8	30.9	26.0583	64.0	89.0	80.2708	0.12037	0.0	10.2161
TOWE	2017-06-01	22.8	33.9	27.3958	65.0	89.0	75.3542	0.037037	0.2	15.4084
TOWE	2017-06-02	22.8	34.4	25.9917	64.0	88.0	76.8125	0.0925926	10.6	11.3098
TOWE	2017-06-03	23.2	30.7	26.2104	58.0	88.0	76.0625	0.287037	0.2	13.7344
TOWE	2017-06-04	22.2	30.9	24.7146	62.0	89.0	79.2917	0.0462963	3.4	9.29015
TOWE	2017-06-05	22.2	33.8	26.0354	65.0	89.0	75.7917	0.12963	3.2	14.8448
TOWE	2017-06-06	23.1	33.0	26.9	62.0	88.0	76.7083	0.157407	0.4	13.7524
TOWE	2017-06-07	23.9	34.6	27.4854	62.0	89.0	76.5417	0.0277778	0.0	14.8787
TOWE	2017-06-08	23.1	34.2	27.8729	67.0	89.0	78.8958	0.0740741	0.0	17.3816
TOWE	2017-06-09	24.1	34.8	26.8813	69.0	89.0	79.0833	0.0648148	3.4	13.5311
TOWE	2017-06-10	23.7	33.2	26.9917	67.0	89.0	79.1667	0.0	3.4	12.4533
TOWE	2017-06-11	24.7	33.4	27.7542	73.0	89.0	79.5625	0.0	5.8	12.8579
TOWE	2017-06-12	22.2	27.3	24.2917	71.0	90.0	80.6875	0.0	60.4	7.10443
TOWE	2017-06-13	23.0	31.3	26.3188	76.0	90.0	82.25	0.0	0.2	12.4378
TOWE	2017-06-14	23.9	29.2	25.8333	78.0	90.0	85.1875	0.0	3.0	7.26845
TOWE	2017-06-15	23.4	32.8	26.1125	73.0	90.0	82.9167	0.0	1.0	13.3637
