Tmin,Tmax,TEff,root_depth,ET0,tree_ei,qty_H2O_Vap,qty_H2O_C1,qty_H2O_C1minusVap,qty_H2O_C2,qty_H2O_C,FractionC1,FractionC2,SizeC1,SizeC2,SizeC,SizeVap,SizeC1minusVap,ftsw,rain_remain,rain_effective,runoff,timestep
-Inf,-Inf,9.596666666666668,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,3.848383667180272,4.449,1.0510000000000002,637
-Inf,-Inf,9.718354430379746,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,2.4743836671802626,3.075,0.9249999999999998,638
-Inf,-Inf,9.622093023255815,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.4,639
-Inf,-Inf,9.374,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,1.4780249670190386,2.68112,0.8888799999999999,640
-Inf,-Inf,9.314356435643564,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.0,641
-Inf,-Inf,9.481182795698922,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,17.24852396701904,18.451619,1.5783810000000003,642
-Inf,-Inf,9.372105263157893,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,32.630883667180285,33.231500000000004,1.768499999999996,643
-Inf,-Inf,9.351052631578948,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,6.999423667180267,7.60004,1.3399599999999996,644
-Inf,-Inf,9.332638888888889,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.0,645
-Inf,-Inf,9.236792452830189,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,22.984736967019032,24.187832000000004,1.652167999999996,646
-Inf,-Inf,9.399484536082474,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,5.99182366718027,6.59244,1.24756,647
-Inf,-Inf,9.087719298245613,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.0,648
-Inf,-Inf,8.986,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,5.691624967019038,6.8947199999999995,1.2752800000000004,649
-Inf,-Inf,8.664925373134327,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.0,650
-Inf,-Inf,9.283653846153845,1000.0,1.0,0.8,10.0,35.72011545902027,25.72011545902027,103.47121198224424,129.19132744126452,0.9922254294172297,0.9949154998292715,36.0,104.0,130.0,10.0,26.0,0.993779441855881,0.0,0.9956800000000001,0.7343199999999999,651
-Inf,-Inf,9.117241379310345,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,19.78538744126452,20.594060000000002,1.6059399999999968,652
-Inf,-Inf,8.8732,1000.0,1.0,0.8,10.0,35.72003377972415,25.72003377972415,103.404887277849,129.12492105757315,0.992223160547893,0.9942777622870096,36.0,104.0,130.0,10.0,26.0,0.9932686235197934,0.0,0.32700000000000007,0.6729999999999999,653
-Inf,-Inf,9.44247311827957,1000.0,1.0,0.8,10.0,35.71987561800547,25.719875618005467,103.27674600833632,128.99662162634178,0.9922187671668186,0.9930456346955415,36.0,104.0,130.0,10.0,26.0,0.9922817048180137,0.0,0.47356,0.6864399999999999,654
-Inf,-Inf,9.509550561797752,1000.0,1.0,0.8,10.0,35.43987875554254,25.439878755542534,102.9530055728532,128.39288432839572,0.9844410765428483,0.9899327458928192,36.0,104.0,130.0,10.0,26.0,0.9876375717568902,0.0,0.0,0.0,655
-Inf,-Inf,9.538764044943822,1000.0,1.0,0.8,10.0,35.16001260185672,25.160012601856717,102.62723298713138,127.7872455889881,0.9766670167182423,0.9868003171839556,36.0,104.0,130.0,10.0,26.0,0.9829788122229853,0.0,0.0,0.0,656
-Inf,-Inf,9.162844036697246,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,2.813325588988093,5.02608,1.1039199999999996,657
-Inf,-Inf,9.22037037037037,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,4.6086636671802665,5.20928,1.1207200000000004,658
-Inf,-Inf,9.17818181818182,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.0,659
-Inf,-Inf,9.623255813953488,1000.0,1.0,0.8,10.0,35.16150191831972,25.161501918319722,103.0310387289411,128.1925406472608,0.9767083866199923,0.9906830647013567,36.0,104.0,130.0,10.0,26.0,0.9860964665173909,0.0,0.0,0.0,660
-Inf,-Inf,9.363131313131314,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,3.40182064726082,5.20928,1.1207200000000004,661
-Inf,-Inf,9.669277108433734,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,3.4178636671802707,4.01848,1.01152,662
-Inf,-Inf,9.364583333333332,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,10.347522667180272,10.948139,1.4818610000000003,663
-Inf,-Inf,9.29854368932039,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,5.524663667180278,6.12528,1.20472,664
-Inf,-Inf,9.613095238095239,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,28.81003266718028,29.410649000000003,1.719350999999996,665
-Inf,-Inf,9.617500000000001,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,23.972262667180274,24.572879000000004,1.6571209999999965,666
-Inf,-Inf,9.60327868852459,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,7.603983667180273,8.2046,1.3954000000000004,667
-Inf,-Inf,9.279523809523809,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.0,668
-Inf,-Inf,9.214583333333335,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,10.63361396701903,11.836709,1.4932909999999993,669
-Inf,-Inf,9.583333333333336,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,29.83682466718028,30.437441000000007,1.7325589999999949,670
-Inf,-Inf,9.407894736842104,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,12.983613667180265,13.58423,1.5157699999999998,671
-Inf,-Inf,9.460526315789474,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.17,672
-Inf,-Inf,8.79918032786885,1000.0,1.0,0.8,10.0,35.16150191831972,25.161501918319722,103.0310387289411,128.1925406472608,0.9767083866199923,0.9906830647013567,36.0,104.0,130.0,10.0,26.0,0.9860964665173909,0.0,0.0,0.0,673
-Inf,-Inf,9.134684684684686,1000.0,1.0,0.8,10.0,34.88226916699195,24.882269166991943,102.7039978041856,127.58626697117755,0.9689519213053318,0.9875384404248616,36.0,104.0,130.0,10.0,26.0,0.9814328228552119,0.0,0.0,0.0,674
-Inf,-Inf,9.594186046511627,1000.0,1.0,0.8,10.0,34.603175227745695,24.60317522774569,102.37488447559689,126.97805970334258,0.9611993118818248,0.9843738891884316,36.0,104.0,130.0,10.0,26.0,0.9767543054103276,0.0,0.0,0.0,675
-Inf,-Inf,9.496236559139785,1000.0,1.0,0.8,10.0,35.44595238683807,25.445952386838073,102.04946597851264,127.49541836535072,0.9846097885232798,0.9812448651780061,36.0,104.0,130.0,10.0,26.0,0.9807339874257748,0.0,1.1239200000000003,0.7460799999999999,676
-Inf,-Inf,9.312745098039215,1000.0,1.0,0.8,10.0,35.164936618158364,25.164936618158364,101.72198314867441,126.88691976683278,0.9768037949488435,0.9780959918141771,36.0,104.0,130.0,10.0,26.0,0.9760532289756367,0.0,0.0,0.0,677
-Inf,-Inf,9.606321839080461,1000.0,1.0,0.8,10.0,34.88405119581061,24.884051195810613,101.3924078849805,126.27645908079111,0.9690014221058504,0.9749269988940432,36.0,104.0,130.0,10.0,26.0,0.971357377544547,0.0,0.0,0.0,678
-Inf,-Inf,9.873880597014924,1000.0,1.0,0.8,10.0,34.60329947679123,24.60329947679123,101.06071147229373,125.66401094908497,0.9612027632442008,0.9717376103105166,36.0,104.0,130.0,10.0,26.0,0.9666462380698844,0.0,0.0,0.0,679
-Inf,-Inf,9.356185567010307,1000.0,1.0,0.8,10.0,34.32268490368183,24.322684903681836,100.7268645627306,125.04954946641243,0.953407913991162,0.9685275438724096,36.0,104.0,130.0,10.0,26.0,0.9619196112800956,0.0,0.0,0.0,680
-Inf,-Inf,8.972522522522524,1000.0,1.0,0.8,10.0,34.04221100745191,24.042211007451915,100.39083715621462,124.43304816366653,0.9456169724292197,0.9652965111174482,36.0,104.0,130.0,10.0,26.0,0.9571772935666656,0.0,0.0,0.0,681
-Inf,-Inf,8.745934959349595,1000.0,1.0,0.8,10.0,33.76188141037664,23.76188141037664,100.05259858025839,123.81447999063502,0.9378300391771288,0.9620442171178691,36.0,104.0,130.0,10.0,26.0,0.9524190768510387,0.0,0.0,0.0,682
-Inf,-Inf,9.094859813084113,1000.0,1.0,0.8,10.0,33.481699829075694,23.481699829075698,99.71211746893675,123.19381729801245,0.9300472174743248,0.958770360278238,36.0,104.0,130.0,10.0,26.0,0.9476447484462496,0.0,0.0,0.0,683
-Inf,-Inf,9.018695652173914,1000.0,1.0,0.8,10.0,35.715673120276655,25.715673120276655,100.00500072685666,125.72067384713333,0.992102031118796,0.9615865454505449,36.0,104.0,130.0,10.0,26.0,0.9670821065164102,0.0,3.1391200000000006,0.9308799999999997,684
-Inf,-Inf,8.97436974789916,1000.0,1.0,0.8,10.0,35.431459982525354,25.431459982525357,99.67493947931165,125.106399461837,0.9842072217368154,0.9584128796087659,36.0,104.0,130.0,10.0,26.0,0.9623569189372077,0.0,0.0,0.0,685
-Inf,-Inf,8.991071428571427,1000.0,1.0,0.8,10.0,35.14736378767138,25.14736378767138,99.34272393814534,124.49008772581672,0.9763156607686495,0.9552184994052436,36.0,104.0,130.0,10.0,26.0,0.9576160594293593,0.0,0.0,0.0,686
-Inf,-Inf,8.753278688524592,1000.0,1.0,0.8,10.0,34.8633878204651,24.8633878204651,99.00832382282192,123.87171164328703,0.9684274394573639,0.95200311368098,36.0,104.0,130.0,10.0,26.0,0.9528593203329772,0.0,0.0,0.0,687
-Inf,-Inf,8.917796610169493,1000.0,1.0,0.8,10.0,34.57953545228422,24.579535452284222,98.67170816877645,123.25124362106067,0.9605426514523394,0.9487664246997736,36.0,104.0,130.0,10.0,26.0,0.9480864893927744,0.0,0.0,0.0,688
-Inf,-Inf,9.2,1000.0,1.0,0.8,10.0,34.29581014405343,24.295810144053434,98.33284530585364,122.62865544990707,0.9526613928903731,0.9455081279409003,36.0,104.0,130.0,10.0,26.0,0.9432973496146698,0.0,0.0,0.0,689
-Inf,-Inf,8.90438596491228,1000.0,1.0,0.8,10.0,34.01221544928741,24.01221544928741,97.99170283586923,122.00391828515664,0.9447837624802058,0.942227911883358,36.0,104.0,130.0,10.0,26.0,0.9384916791165896,0.0,0.0,0.0,690
-Inf,-Inf,8.854237288135595,1000.0,1.0,0.8,10.0,33.72875501726353,23.72875501726353,97.64824760925016,121.3770026265137,0.9369098615906536,0.9389254577812516,36.0,104.0,130.0,10.0,26.0,0.9336692509731823,0.0,0.0,0.0,691
-Inf,-Inf,8.853603603603602,1000.0,1.0,0.8,10.0,33.44543259633103,23.445432596331027,97.30244570070678,120.74787829703781,0.9290397943425286,0.9356004394298729,36.0,104.0,130.0,10.0,26.0,0.928829833054137,0.0,0.0,0.0,692
-Inf,-Inf,8.823109243697477,1000.0,1.0,0.8,10.0,33.16225203736366,23.16225203736366,96.95426238388806,120.11651442125172,0.921173667704546,0.9322525229220007,36.0,104.0,130.0,10.0,26.0,0.9239731878557825,0.0,0.0,0.0,693
-Inf,-Inf,8.872608695652175,1000.0,1.0,0.8,10.0,32.879217297363525,22.879217297363528,96.6036621049672,119.48287940233072,0.9133115915934312,0.9288813663939154,36.0,104.0,130.0,10.0,26.0,0.9190990723256209,0.0,0.0,0.0,694
-Inf,-Inf,8.667886178861789,1000.0,1.0,0.8,10.0,32.596332443224,22.596332443224,96.25060845510224,118.84694089832624,0.9054536789784444,0.9254866197605984,36.0,104.0,130.0,10.0,26.0,0.9142072376794326,0.0,0.0,0.0,695
-Inf,-Inf,8.925833333333335,1000.0,1.0,0.8,10.0,32.313601655660364,22.313601655660364,95.8950641417127,118.20866579737306,0.8976000459905656,0.9220679244395451,36.0,104.0,130.0,10.0,26.0,0.909297429210562,0.0,0.0,0.0,696
-Inf,-Inf,8.491538461538461,1000.0,1.0,0.8,10.0,32.03102923331724,22.03102923331724,95.53699095850948,117.56802019182672,0.88975081203659,0.9186249130625911,36.0,104.0,130.0,10.0,26.0,0.9043693860909747,0.0,0.0,0.0,697
-Inf,-Inf,8.650757575757577,1000.0,1.0,0.8,10.0,31.748619597062458,21.748619597062458,95.17634975421151,116.92496935127397,0.8819060999184016,0.9151572091751107,36.0,104.0,130.0,10.0,26.0,0.8994228411636459,0.0,0.0,0.0,698
-Inf,-Inf,8.96061946902655,1000.0,1.0,0.8,10.0,31.466377294477645,21.466377294477645,94.81310039987835,116.27947769435599,0.8740660359577124,0.9116644269219072,36.0,104.0,130.0,10.0,26.0,0.8944575207258153,0.0,0.0,0.0,699
-Inf,-Inf,8.753278688524592,1000.0,1.0,0.8,10.0,35.718096420276474,25.718096420276474,101.860904606128,127.57900102640448,0.9921693450076798,0.9794317750589231,36.0,104.0,130.0,10.0,26.0,0.9813769309723421,0.0,11.90582,1.49418,700
-Inf,-Inf,9.50268817204301,1000.0,1.0,0.8,10.0,35.71867378429917,25.718673784299167,102.31526516316617,128.03393894746534,0.9921853828971992,0.9838006265689055,36.0,104.0,130.0,10.0,26.0,0.9848764534420411,0.0,1.0598,0.7402,701
-Inf,-Inf,8.95467289719626,1000.0,1.0,0.8,10.0,35.43747134010111,25.437471340101116,101.9896898734686,127.42716121356972,0.9843742038916976,0.9806700949371981,36.0,104.0,130.0,10.0,26.0,0.9802089324120747,0.0,0.0,0.0,702
-Inf,-Inf,8.714406779661017,1000.0,1.0,0.8,10.0,35.156395863859366,25.156395863859366,101.66204759240136,126.81844345626072,0.9765665517738713,0.9775196883884747,36.0,104.0,130.0,10.0,26.0,0.9755264881250825,0.0,0.0,0.0,703
-Inf,-Inf,8.51412213740458,1000.0,1.0,0.8,10.0,34.8754506324819,24.875450632481904,101.33231015717377,126.20776078965567,0.9687625175689417,0.9743491361266708,36.0,104.0,130.0,10.0,26.0,0.9708289291511975,0.0,0.0,0.0,704
-Inf,-Inf,8.203900709219859,1000.0,1.0,0.8,10.0,34.594639005926794,24.594639005926798,101.0004487890329,125.5950877949597,0.9609621946090776,0.9711581614330087,36.0,104.0,130.0,10.0,26.0,0.9661160599612284,0.0,0.0,0.0,705
-Inf,-Inf,7.540853658536585,1000.0,1.0,0.8,10.0,34.31396442990288,24.313964429902878,100.6664340744761,124.98039850437898,0.9531656786084134,0.9679464814853471,36.0,104.0,130.0,10.0,26.0,0.9613876808029153,0.0,0.0,0.0,706
-Inf,-Inf,7.11208791208791,1000.0,1.0,0.8,10.0,34.0334304386806,24.033430438680597,100.33023594572383,124.36366638440443,0.9453730677411277,0.9647138071704214,36.0,104.0,130.0,10.0,26.0,0.9566435875723417,0.0,0.0,0.0,707
-Inf,-Inf,7.691764705882353,1000.0,1.0,0.8,10.0,33.753040658018584,23.753040658018584,99.99182366041744,123.74486431843602,0.9375844627227384,0.9614598428886292,36.0,104.0,130.0,10.0,26.0,0.951883571680277,0.0,0.0,0.0,708
-Inf,-Inf,7.894171779141105,1000.0,1.0,0.8,10.0,33.47279880821165,23.472798808211646,99.65116578050376,123.12396458871541,0.9297999668947681,0.9581842863509977,36.0,104.0,130.0,10.0,26.0,0.9471074199131955,0.0,0.0,0.0,709
-Inf,-Inf,7.347752808988765,1000.0,1.0,0.8,10.0,33.192708707266334,23.192708707266334,99.30823015026651,122.50093885753284,0.9220196863129537,0.9548868283679472,36.0,104.0,130.0,10.0,26.0,0.9423149142887142,0.0,0.0,0.0,710
-Inf,-Inf,7.648255813953488,1000.0,1.0,0.8,10.0,32.91277427421059,22.912774274210594,98.96298387346216,121.87575814767276,0.9142437298391831,0.9515671526294439,36.0,104.0,130.0,10.0,26.0,0.937505831905175,0.0,0.0,0.0,711
-Inf,-Inf,7.117894736842106,1000.0,1.0,0.8,10.0,32.63299953254435,22.632999532544353,98.61539328951531,121.24839282205966,0.9064722092373432,0.9482249354761088,36.0,104.0,130.0,10.0,26.0,0.9326799447850743,0.0,0.0,0.0,712
-Inf,-Inf,7.135106382978723,1000.0,1.0,0.8,10.0,32.35338861383835,22.353388613838344,98.26542394872594,120.61881256256429,0.8987052392732875,0.9448598456608264,36.0,104.0,130.0,10.0,26.0,0.927837019712033,0.0,0.0,0.0,713
-Inf,-Inf,6.401904761904763,1000.0,1.0,0.8,10.0,32.073945761488915,22.07394576148892,97.91304058643816,119.98698634792707,0.8909429378191365,0.9414715441003669,36.0,104.0,130.0,10.0,26.0,0.9229768180609774,0.0,0.0,0.0,714
-Inf,-Inf,6.422169811320755,1000.0,1.0,0.8,10.0,31.794675334637084,21.794675334637084,97.55820709611686,119.35288243075394,0.8831854259621412,0.9380596836165083,36.0,104.0,130.0,10.0,26.0,0.9180990956211841,0.0,0.0,0.0,715
-Inf,-Inf,6.5307881773399,1000.0,1.0,0.8,10.0,31.515581812260468,21.515581812260468,97.20088650127546,118.71646831353593,0.8754328281183463,0.9346239086661102,36.0,104.0,130.0,10.0,26.0,0.9132036024118149,0.0,0.0,0.0,716
-Inf,-Inf,7.010555555555557,1000.0,1.0,0.8,10.0,31.236669797447515,21.236669797447515,96.84104092619438,118.0777107236419,0.8676852721513199,0.9311638550595613,36.0,104.0,130.0,10.0,26.0,0.9082900824895531,0.0,0.0,0.0,717
-Inf,-Inf,7.568079096045198,1000.0,1.0,0.8,10.0,30.957944021863817,20.957944021863817,96.47863156536614,117.43657558722995,0.8599428894962171,0.9276791496669822,36.0,104.0,130.0,10.0,26.0,0.9033582737479228,0.0,0.0,0.0,718
-Inf,-Inf,7.001832460732985,1000.0,1.0,0.8,10.0,30.679409350421025,20.679409350421025,96.11361865159898,116.79302800202001,0.8522058152894729,0.9241694101115286,36.0,104.0,130.0,10.0,26.0,0.8984079077078462,0.0,0.0,0.0,719
-Inf,-Inf,7.297282608695652,1000.0,1.0,0.8,10.0,30.401070786159615,20.401070786159615,95.74596142270629,116.14703220886591,0.8444741885044338,0.9206342444490989,36.0,104.0,130.0,10.0,26.0,0.8934387092989685,0.0,0.0,0.0,720
-Inf,-Inf,6.696391752577319,1000.0,1.0,0.8,10.0,30.122933475357353,20.122933475357353,95.37561808670486,115.49855156206222,0.8367481520932598,0.9170732508337006,36.0,104.0,130.0,10.0,26.0,0.8884503966312478,0.0,0.0,0.0,721
-Inf,-Inf,6.4251269035533,1000.0,1.0,0.8,10.0,29.845002712876237,19.845002712876237,95.00254578543968,114.84754849831592,0.829027853135451,0.9134860171676892,36.0,104.0,130.0,10.0,26.0,0.8834426807562763,0.0,0.0,0.0,722
-Inf,-Inf,7.437861271676301,1000.0,1.0,0.8,10.0,29.567283947761428,19.567283947761428,94.62670055654755,114.19398450430897,0.821313442993373,0.9098721207360341,36.0,104.0,130.0,10.0,26.0,0.8784152654177613,0.0,0.0,0.0,723
-Inf,-Inf,7.772360248447205,1000.0,1.0,0.8,10.0,29.28978278910668,19.28978278910668,94.24803729366623,113.53782008277291,0.8136050774751856,0.9062311278237137,36.0,104.0,130.0,10.0,26.0,0.8733678467905609,0.0,0.0,0.0,724
-Inf,-Inf,7.290109890109889,1000.0,1.0,0.8,10.0,29.012505012201704,19.012505012201704,93.86650970478931,112.87901471699101,0.8059029170056029,0.9025625933152818,36.0,104.0,130.0,10.0,26.0,0.8683001132076231,0.0,0.0,0.0,725
-Inf,-Inf,7.199735449735449,1000.0,1.0,0.8,10.0,28.735456564978,18.735456564978,93.48207026866042,112.21752683363843,0.7982071268049444,0.898866060275581,36.0,104.0,130.0,10.0,26.0,0.8632117448741418,0.0,0.0,0.0,726
-Inf,-Inf,7.074120603015075,1000.0,1.0,0.8,10.0,28.458643574770846,18.458643574770846,93.094670189093,111.55331376386384,0.790517877076968,0.8951410595105096,36.0,104.0,130.0,10.0,26.0,0.8581024135681834,0.0,0.0,0.0,727
-Inf,-Inf,6.998058252427185,1000.0,1.0,0.8,10.0,28.182072355416317,18.182072355416317,92.70425934709395,110.88633170251026,0.7828353432060088,0.8913871091066726,36.0,104.0,130.0,10.0,26.0,0.852971782327002,0.0,0.0,0.0,728
-Inf,-Inf,7.5105555555555545,1000.0,1.0,0.8,10.0,27.905749414703624,17.905749414703624,92.31078625066125,110.21653566536487,0.7751597059639895,0.8876037139486659,36.0,104.0,130.0,10.0,26.0,0.8478195051181914,0.0,0.0,0.0,729
-Inf,-Inf,8.077388535031847,1000.0,1.0,0.8,10.0,27.629681462204466,17.629681462204466,91.9141979821159,109.54387944432037,0.7674911517279018,0.8837903652126529,36.0,104.0,130.0,10.0,26.0,0.842645226494772,0.0,0.0,0.0,730
-Inf,-Inf,8.058750000000002,1000.0,1.0,0.8,10.0,27.35387541750269,17.35387541750269,91.51444014281921,108.8683155603219,0.7598298727084081,0.8799465398348001,36.0,104.0,130.0,10.0,26.0,0.8374485812332454,0.0,0.0,0.0,731
-Inf,-Inf,6.733091787439614,1000.0,1.0,0.8,10.0,27.078338418849217,17.078338418849217,91.11145679511529,108.1897952139645,0.752176067190256,0.8760716999530316,36.0,104.0,130.0,10.0,26.0,0.8322291939535731,0.0,0.0,0.0,732
-Inf,-Inf,7.072751322751322,1000.0,1.0,0.8,10.0,26.803077832269125,16.803077832269125,90.70519040132682,107.50826823359594,0.7445299397852535,0.8721652923204501,36.0,104.0,130.0,10.0,26.0,0.8269866787199688,0.0,0.0,0.0,733
-Inf,-Inf,6.752926829268294,1000.0,1.0,0.8,10.0,26.52810126114967,16.52810126114967,90.29558175961996,106.82368302076964,0.7368917016986019,0.8682267476886535,36.0,104.0,130.0,10.0,26.0,0.8217206386213048,0.0,0.0,0.0,734
-Inf,-Inf,7.631656804733727,1000.0,1.0,0.8,10.0,26.25341655634036,16.25341655634036,89.88256993653997,106.13598649288032,0.7292615710094544,0.8642554801590381,36.0,104.0,130.0,10.0,26.0,0.8164306653298486,0.0,0.0,0.0,735
-Inf,-Inf,8.381944444444445,1000.0,1.0,0.8,10.0,25.97903182679844,15.979031826798439,89.46609219600431,105.44512402280274,0.7216397729666233,0.8602508865000414,36.0,104.0,130.0,10.0,26.0,0.8111163386369442,0.0,0.0,0.0,736
-Inf,-Inf,7.871556886227545,1000.0,1.0,0.8,10.0,25.704955450815824,15.704955450815822,89.04608392452398,104.7510393753398,0.7140265403004395,0.8562123454281152,36.0,104.0,130.0,10.0,26.0,0.8057772259641524,0.0,0.0,0.0,737
-Inf,-Inf,8.33445945945946,1000.0,1.0,0.8,10.0,25.431196087866294,15.431196087866294,88.62247855240551,104.05367464027181,0.7064221135518415,0.852139216850053,36.0,104.0,130.0,10.0,26.0,0.8004128818482447,0.0,0.0,0.0,738
-Inf,-Inf,8.938333333333333,1000.0,1.0,0.8,10.0,25.157762691114893,15.157762691114893,88.19520747066717,103.35297016178207,0.6988267414198581,0.8480308410641074,36.0,104.0,130.0,10.0,26.0,0.7950228473983236,0.0,0.0,0.0,739
-Inf,-Inf,9.08482142857143,1000.0,1.0,0.8,10.0,24.88466452063477,14.884664520634772,87.76419994338168,102.64886446401646,0.6912406811287437,0.8438865379171315,36.0,104.0,130.0,10.0,26.0,0.7896066497232035,0.0,0.0,0.0,740
-Inf,-Inf,8.596153846153847,1000.0,1.0,0.8,10.0,24.611911157380476,14.611911157380478,87.32938301513447,101.94129417251494,0.6836641988161243,0.8397056059147545,36.0,104.0,130.0,10.0,26.0,0.784163801327038,0.0,0.0,0.0,741
-Inf,-Inf,8.355035971223021,1000.0,1.0,0.8,10.0,24.33951251797066,14.339512517970663,86.89068141326145,101.23019393123211,0.6760975699436295,0.83548732128136,36.0,104.0,130.0,10.0,26.0,0.7786937994710162,0.0,0.0,0.0,742
